application_id,customer_id,application_date,age,income,employment,home_ownership,region,credit_history_years,loan_amount,term_months,late_payments,debt_to_income,sent_to_collections,default
A02280,CU01670,2023-09-18,31,48200.0,Unemployed,Own,South,7,17100.0,36,2,0.598,1,1
A02901,CU02123,2023-09-18,21,22800.0,Salaried,Mortgage,North,9,8800.0,24,3,0.697,1,1
A00685,CU00497,2023-09-19,55,18700.0,Public sector,Own,South,4,11100.0,24,2,0.715,0,0
A02532,CU01842,2023-09-20,47,53300.0,Public sector,Own,South,3,44300.0,24,1,0.985,0,0
A00174,CU00120,2023-09-20,44,35600.0,Public sector,Own,South,10,17300.0,60,0,0.831,0,0
A02642,CU01929,2023-09-20,50,63300.0,Self-employed,Rent,East,10,15000.0,12,2,0.519,1,1
A02051,CU01501,2023-09-21,46,16300.0,Public sector,Own,South,12,7100.0,36,0,0.491,0,0
A01644,CU01200,2023-09-21,35,80700.0,Salaried,Rent,South,2,43200.0,60,1,0.714,0,0
A01891,CU01380,2023-09-21,31,36100.0,Salaried,Rent,North,14,7100.0,24,0,0.357,0,0
A01537,CU01121,2023-09-21,32,31600.0,Public sector,Rent,East,0,19400.0,12,0,0.881,0,0
A00578,CU00421,2023-09-22,33,15900.0,Salaried,Rent,West,9,3100.0,12,1,0.353,0,0
A01774,CU01297,2023-09-22,52,46300.0,Public sector,Own,West,14,26500.0,12,0,0.917,1,1
A01778,CU01301,2023-09-23,46,66800.0,Salaried,Own,South,16,44400.0,36,2,0.82,0,0
A02465,CU01797,2023-09-23,40,19500.0,Public sector,Rent,West,9,8300.0,24,0,0.577,0,0
A00038,CU00028,2023-09-23,37,69600.0,Self-employed,Own,East,7,50700.0,24,1,0.945,0,0
A01039,CU00769,2023-09-24,33,41400.0,Salaried,Mortgage,North,8,12600.0,12,4,0.584,1,1
A01867,CU01365,2023-09-24,49,56800.0,Salaried,Mortgage,South,13,36100.0,60,0,0.801,0,0
A02295,CU01681,2023-09-24,49,53400.0,Self-employed,Mortgage,North,8,13500.0,24,0,0.484,0,0
A02216,CU01619,2023-09-24,50,45800.0,Salaried,Rent,West,13,23500.0,12,0,0.712,0,0
A00920,CU00673,2023-09-24,35,41500.0,Salaried,Rent,North,13,26800.0,24,0,0.814,0,0
A02227,CU01627,2023-09-24,41,23500.0,Self-employed,Own,North,6,11000.0,60,1,0.651,0,0
A00011,CU00008,2023-09-25,24,34300.0,Salaried,Rent,South,6,16800.0,36,0,0.812,1,1
A02632,CU01924,2023-09-25,24,27700.0,Salaried,Rent,East,0,4700.0,24,1,0.303,1,1
A02098,CU01536,2023-09-25,23,20200.0,Unemployed,Own,West,14,17800.0,12,2,1.04,1,1
A02182,CU01595,2023-09-25,32,29100.0,Public sector,Rent,East,15,11400.0,36,0,0.576,0,0
A00519,CU00380,2023-09-27,37,43100.0,Salaried,Mortgage,East,7,7800.0,60,0,0.411,0,0
A02825,CU02070,2023-09-28,41,53000.0,Salaried,Mortgage,North,11,6600.0,36,1,0.369,1,1
A03003,CU02198,2023-09-28,35,46800.0,Salaried,Rent,South,0,14800.0,60,0,0.658,0,0
A01066,CU00790,2023-09-28,24,42700.0,Salaried,Mortgage,North,10,28100.0,36,2,0.917,0,0
A02918,CU02138,2023-09-28,45,52800.0,Salaried,Own,North,3,31400.0,12,1,0.959,0,0
A01120,CU00829,2023-09-28,49,34100.0,Salaried,Rent,West,5,21300.0,36,1,0.881,0,0
A00821,CU00587,2023-09-28,52,33200.0,Self-employed,Rent,West,7,4200.0,24,1,0.297,0,0
A02908,CU02130,2023-09-29,35,37600.0,Salaried,Rent,West,9,32200.0,36,0,1.027,0,0
A02628,CU01921,2023-09-29,56,26800.0,Salaried,Rent,South,8,14100.0,36,0,0.706,1,1
A00606,CU00440,2023-09-30,45,19500.0,Salaried,Mortgage,East,2,2400.0,36,0,0.352,0,0
A02164,CU01585,2023-09-30,41,51800.0,Self-employed,Rent,North,3,12700.0,12,2,0.29,1,1
A01405,CU01024,2023-09-30,31,33600.0,Public sector,Rent,East,6,17400.0,24,2,0.813,0,0
A01549,CU01130,2023-09-30,35,31600.0,Salaried,Own,East,8,11200.0,12,0,0.621,0,0
A00611,CU00444,2023-10-01,44,39200.0,Salaried,Own,West,0,33000.0,60,0,0.87,0,0
A02202,CU01608,2023-10-02,39,33500.0,Salaried,Mortgage,East,14,8800.0,12,2,0.384,0,0
A02574,CU01872,2023-10-02,42,48300.0,Salaried,Rent,West,9,18000.0,24,0,0.497,0,0
A01738,CU01271,2023-10-02,46,50000.0,Salaried,Rent,East,7,36200.0,12,0,0.95,0,0
A02276,CU01667,2023-10-02,41,21000.0,Salaried,Mortgage,West,7,18800.0,36,0,1.083,0,0
A01990,CU01459,2023-10-03,27,65100.0,Self-employed,Rent,East,7,31100.0,36,3,0.715,0,0
A02206,CU01612,2023-10-03,22,43400.0,Public sector,Rent,South,2,11500.0,60,0,0.436,1,1
A02501,CU01820,2023-10-04,56,32000.0,Salaried,Rent,North,7,6800.0,36,0,0.352,0,0
A01093,CU00812,2023-10-04,23,23000.0,Salaried,Rent,East,3,15300.0,60,0,0.758,0,0
A00522,CU00383,2023-10-05,45,46100.0,Salaried,Mortgage,South,9,8800.0,24,2,0.398,0,0
A02683,CU01962,2023-10-05,48,37500.0,Salaried,Rent,North,7,30100.0,24,1,1.01,1,1
A01748,CU01278,2023-10-05,51,23200.0,Unemployed,Own,North,16,19900.0,36,2,1.036,0,0
A01650,CU01204,2023-10-05,46,18000.0,Unemployed,Rent,South,4,10500.0,24,0,0.681,0,0
A02999,CU02196,2023-10-06,37,39600.0,Salaried,Own,East,8,25000.0,12,3,0.842,0,0
A02047,CU01499,2023-10-06,53,36300.0,Unemployed,Rent,East,7,30400.0,36,2,1.103,0,0
A01941,CU01420,2023-10-06,39,63800.0,Salaried,Own,North,12,19700.0,60,1,0.524,0,0
A01103,CU00818,2023-10-06,57,27800.0,Salaried,Rent,East,5,12000.0,36,1,0.682,1,1
A01266,CU00920,2023-10-07,26,95900.0,Self-employed,Own,West,15,43000.0,24,1,0.695,0,0
A02200,CU01606,2023-10-07,36,56200.0,Public sector,Own,South,9,12900.0,12,0,0.493,0,0
A01064,CU00788,2023-10-07,36,60900.0,Salaried,Rent,South,3,42500.0,36,0,0.838,0,0
A00015,CU00010,2023-10-08,66,35600.0,Salaried,Rent,North,8,15000.0,60,0,0.696,0,0
A00140,CU00096,2023-10-08,41,74500.0,Salaried,Rent,West,7,18100.0,12,2,0.465,0,0
A02076,CU01520,2023-10-08,59,15400.0,Salaried,Rent,East,22,6800.0,24,0,0.51,0,0
A00303,CU00223,2023-10-08,49,40500.0,Salaried,Own,North,0,10600.0,36,0,0.544,0,0
A00107,CU00077,2023-10-08,54,43500.0,Salaried,Own,West,17,5000.0,60,2,0.352,1,1
A02412,CU01758,2023-10-09,37,44000.0,Salaried,Rent,South,8,27200.0,60,0,0.908,0,0
A01326,CU00966,2023-10-09,54,25200.0,Salaried,Own,West,6,2800.0,60,0,0.311,0,0
A01511,CU01102,2023-10-09,57,40700.0,Public sector,Mortgage,North,7,17300.0,12,1,0.632,0,0
A02093,CU01532,2023-10-09,57,32400.0,Public sector,Mortgage,West,9,5200.0,60,2,0.155,0,0
A00040,CU00029,2023-10-10,37,24300.0,Salaried,Rent,North,8,12700.0,60,1,0.772,0,0
A02533,CU01843,2023-10-10,56,31900.0,Salaried,Mortgage,East,14,10900.0,60,1,0.599,0,0
A01172,CU00859,2023-10-10,39,17900.0,Public sector,Own,South,12,4200.0,36,2,0.453,0,0
A01386,CU01011,2023-10-11,27,35600.0,Unemployed,Mortgage,West,2,24600.0,36,1,0.97,0,0
A01626,CU01186,2023-10-12,62,29600.0,Public sector,Mortgage,South,2,15900.0,60,1,0.786,0,0
A00857,CU00618,2023-10-12,46,54200.0,Self-employed,Mortgage,East,6,46200.0,24,0,1.193,0,0
A01151,CU00844,2023-10-12,35,41400.0,Self-employed,Mortgage,North,15,9000.0,36,0,0.456,0,0
A02056,CU01504,2023-10-12,38,25500.0,Public sector,Mortgage,West,11,8200.0,12,1,0.503,0,0
A02900,CU02122,2023-10-13,41,32400.0,Salaried,Mortgage,West,12,17300.0,24,0,0.623,0,0
A01621,CU01184,2023-10-14,45,104800.0,Self-employed,Rent,North,12,23600.0,24,1,0.354,0,0
A02870,CU02104,2023-10-14,58,37600.0,Public sector,Own,East,0,22200.0,60,7,0.755,1,1
A00585,CU00426,2023-10-14,59,32100.0,Salaried,Mortgage,South,14,14200.0,60,0,0.614,0,0
A00508,CU00371,2023-10-14,37,16600.0,Public sector,Mortgage,West,5,11600.0,24,2,0.788,0,0
A00214,CU00155,2023-10-15,45,64100.0,Salaried,Mortgage,North,0,10300.0,36,0,0.269,0,0
A00847,CU00610,2023-10-15,46,59700.0,Public sector,Rent,East,11,46200.0,12,0,1.014,0,0
A01572,CU01146,2023-10-16,31,13400.0,Salaried,Rent,West,0,2400.0,60,2,0.451,1,1
A00576,CU00420,2023-10-17,42,23700.0,Salaried,Rent,North,3,15500.0,36,1,0.818,1,1
A00164,CU00114,2023-10-17,37,48300.0,Salaried,Mortgage,North,6,33300.0,60,0,0.86,0,0
A02106,CU01542,2023-10-17,52,26300.0,Salaried,Own,East,9,7200.0,60,1,0.458,0,0
A01017,CU00751,2023-10-18,28,43100.0,Salaried,Mortgage,East,8,26900.0,24,0,0.895,0,0
A02887,CU02114,2023-10-18,42,57600.0,Salaried,Rent,South,9,25400.0,36,3,0.716,1,1
A02184,CU01597,2023-10-18,50,41600.0,Salaried,Mortgage,West,0,10500.0,24,0,0.42,1,1
A00701,CU00508,2023-10-18,42,43300.0,Self-employed,Own,East,14,22000.0,36,0,0.671,0,0
A01047,CU00776,2023-10-20,44,62400.0,Public sector,Mortgage,West,12,15200.0,36,0,0.457,0,0
A02022,CU01482,2023-10-20,24,32900.0,Salaried,Own,North,4,5100.0,12,1,0.504,0,0
A01887,CU01378,2023-10-20,56,68100.0,Salaried,Rent,West,1,28800.0,60,2,0.727,0,0
A00172,CU00119,2023-10-21,36,36200.0,Self-employed,Rent,North,13,8400.0,36,0,0.517,0,0
A02801,CU02055,2023-10-21,41,47900.0,Salaried,Rent,East,11,25700.0,60,3,0.699,0,0
A02802,CU02056,2023-10-21,42,22300.0,Public sector,Rent,West,10,9900.0,12,0,0.653,0,0
A01303,CU00951,2023-10-21,21,43700.0,Unemployed,Rent,South,18,19500.0,12,0,0.659,0,0
A01496,CU01090,2023-10-21,42,22600.0,Salaried,Rent,South,4,3200.0,24,2,0.517,1,1
A00810,CU00579,2023-10-22,33,27500.0,Public sector,Rent,North,3,20700.0,36,0,0.913,0,0
A00100,CU00073,2023-10-22,46,30300.0,Salaried,Own,West,7,26100.0,36,2,1.199,0,0
A02600,CU01896,2023-10-23,30,30200.0,Public sector,Rent,South,3,17500.0,12,3,0.82,1,1
A00974,CU00717,2023-10-23,21,49300.0,Unemployed,Own,West,2,38800.0,36,1,0.888,0,0
A01298,CU00947,2023-10-23,47,24400.0,Salaried,Rent,West,9,16400.0,36,0,0.816,0,0
A00820,CU00586,2023-10-23,40,39600.0,Salaried,Mortgage,West,3,19300.0,12,0,0.74,0,0
A01312,CU00956,2023-10-24,37,106300.0,Self-employed,Mortgage,South,4,48400.0,24,1,0.666,0,0
A02928,CU02145,2023-10-24,56,34800.0,Salaried,Mortgage,East,13,7100.0,60,0,0.276,0,0
A00975,CU00718,2023-10-24,44,26900.0,Public sector,Own,West,14,10900.0,24,2,0.609,0,0
A02581,CU01879,2023-10-24,21,29500.0,Salaried,Own,South,2,24700.0,12,0,1.064,0,0
A00213,CU00154,2023-10-25,33,23900.0,Self-employed,Rent,East,0,3600.0,12,3,0.412,0,0
A00632,CU00456,2023-10-25,55,15400.0,Self-employed,Mortgage,West,1,6000.0,12,2,0.715,0,0
A02052,CU01501,2023-10-25,46,16300.0,Public sector,Own,South,12,4600.0,60,0,0.384,0,0
A01348,CU00980,2023-10-25,41,56200.0,Public sector,Rent,South,2,48600.0,12,0,1.055,0,0
A01699,CU01241,2023-10-25,34,45500.0,Salaried,Rent,North,12,8100.0,12,2,0.343,1,1
A00977,CU00720,2023-10-26,50,24600.0,Public sector,Own,South,4,20500.0,60,0,1.032,0,1
A01719,CU01257,2023-10-26,53,34000.0,Self-employed,Rent,North,3,5000.0,36,4,0.322,0,1
A02420,CU01766,2023-10-26,45,24700.0,Self-employed,Rent,West,12,19700.0,36,0,0.979,0,0
A01899,CU01385,2023-10-26,60,42700.0,Public sector,Own,North,0,32500.0,36,0,0.968,0,0
A01905,CU01390,2023-10-27,45,16600.0,Salaried,Rent,East,5,2500.0,36,0,0.327,0,0
A01870,CU01366,2023-10-27,49,46300.0,Self-employed,Rent,West,14,18400.0,12,1,0.542,0,0
A00583,CU00424,2023-10-28,43,20800.0,Self-employed,Mortgage,West,3,17400.0,60,0,1.03,0,0
A01113,CU00826,2023-10-28,34,38700.0,Salaried,Mortgage,East,6,4400.0,12,1,0.316,0,0
A02576,CU01874,2023-10-28,37,29700.0,Salaried,Own,East,2,21500.0,12,0,0.938,0,0
A01256,CU00914,2023-10-28,25,46600.0,Salaried,Rent,East,2,38400.0,36,1,1.118,0,0
A01980,CU01451,2023-10-29,44,16200.0,Public sector,Rent,West,17,2500.0,36,1,0.403,0,0
A00276,CU00204,2023-10-29,47,11400.0,Salaried,Rent,South,11,10200.0,36,1,1.132,0,0
A01275,CU00929,2023-11-01,29,63500.0,Salaried,Rent,South,11,36700.0,24,1,0.801,0,0
A00654,CU00473,2023-11-01,35,61800.0,Salaried,Own,East,4,17600.0,60,0,0.446,0,0
A00971,CU00715,2023-11-02,55,8000.0,Salaried,Rent,North,8,1800.0,60,3,0.421,0,0
A02578,CU01876,2023-11-02,41,17800.0,Salaried,Rent,East,13,13400.0,60,1,0.989,0,0
A02518,CU01835,2023-11-02,37,35800.0,Salaried,Mortgage,East,5,4600.0,24,0,0.294,0,0
A02817,CU02065,2023-11-03,54,26700.0,Salaried,Mortgage,West,8,19400.0,60,1,0.882,0,0
A02262,CU01657,2023-11-03,49,37000.0,Salaried,Rent,North,10,14100.0,36,1,0.508,0,0
A01540,CU01123,2023-11-03,40,19300.0,Unemployed,Mortgage,West,1,12100.0,12,1,0.868,0,0
A00985,CU00728,2023-11-04,37,29200.0,Public sector,Own,North,6,13300.0,36,0,0.693,0,0
A02821,CU02067,2023-11-04,35,13200.0,Self-employed,Own,East,8,9300.0,36,4,0.908,0,0
A01599,CU01163,2023-11-05,39,36000.0,Salaried,Rent,North,12,24200.0,12,2,0.741,0,0
A01677,CU01223,2023-11-05,42,30000.0,Self-employed,Rent,North,1,25000.0,12,0,0.891,0,0
A00592,CU00431,2023-11-05,29,50100.0,Salaried,Rent,South,8,25200.0,12,0,0.782,0,0
A01216,CU00889,2023-11-05,47,25400.0,Salaried,Rent,South,3,17100.0,36,0,0.948,1,1
A01104,CU00819,2023-11-05,41,28700.0,Salaried,Own,West,3,18600.0,12,1,0.805,0,0
A02107,CU01543,2023-11-05,36,22400.0,Salaried,Rent,South,0,3000.0,12,1,0.241,0,0
A00204,CU00147,2023-11-06,27,68500.0,Salaried,Mortgage,East,16,59600.0,24,2,1.082,1,1
A02854,CU02090,2023-11-06,32,25800.0,Public sector,Mortgage,West,7,10100.0,24,1,0.482,0,0
A02787,CU02043,2023-11-06,58,46800.0,Salaried,Rent,East,11,8200.0,12,0,0.397,0,0
A01814,CU01327,2023-11-07,47,32800.0,Public sector,Mortgage,North,5,22100.0,24,2,0.895,0,0
A00283,CU00208,2023-11-07,51,27500.0,Public sector,Rent,West,9,20500.0,36,0,0.88,1,1
A00947,CU00695,2023-11-08,41,149000.0,Self-employed,Rent,South,4,40100.0,36,0,0.495,0,0
A00698,CU00505,2023-11-08,41,32300.0,Salaried,Mortgage,North,8,17200.0,24,2,0.687,0,0
A00738,CU00530,2023-11-08,54,24700.0,Salaried,Mortgage,East,0,20000.0,60,1,1.045,0,0
A02833,CU02076,2023-11-08,26,16200.0,Self-employed,Own,West,0,13800.0,36,1,1.074,0,0
A02911,CU02132,2023-11-09,40,38300.0,Salaried,Rent,North,9,22300.0,60,0,0.81,0,0
A01164,CU00854,2023-11-09,36,28700.0,Salaried,Rent,East,6,12900.0,12,1,0.63,0,0
A01886,CU01377,2023-11-09,44,88100.0,Salaried,Rent,South,9,62200.0,36,0,0.854,0,0
A01339,CU00975,2023-11-10,45,48600.0,Salaried,Own,East,0,28600.0,60,0,0.914,0,0
A02145,CU01571,2023-11-10,30,44300.0,Salaried,Rent,East,6,11100.0,24,0,0.285,0,0
A02553,CU01858,2023-11-10,23,50100.0,Salaried,Mortgage,East,6,37400.0,24,1,0.783,1,1
A02486,CU01810,2023-11-11,37,39000.0,Public sector,Rent,South,1,11400.0,12,1,0.586,0,0
A01873,CU01368,2023-11-11,56,48600.0,Salaried,Rent,East,12,36800.0,60,0,0.881,0,0
A00725,CU00522,2023-11-12,36,78600.0,Public sector,Mortgage,North,13,23300.0,24,0,0.379,0,0
A02264,CU01658,2023-11-12,32,63000.0,Unemployed,Rent,East,5,16200.0,36,1,0.402,0,0
A01160,CU00852,2023-11-12,26,56200.0,Public sector,Rent,East,10,39700.0,24,0,0.909,0,0
A01138,CU00838,2023-11-12,35,30800.0,Self-employed,Rent,West,6,6600.0,60,0,0.334,0,0
A01629,CU01189,2023-11-12,40,33800.0,Salaried,Rent,North,5,5300.0,24,0,0.337,0,0
A00338,CU00246,2023-11-12,55,42300.0,Salaried,Mortgage,South,15,29400.0,60,0,0.961,0,0
A00646,CU00469,2023-11-12,42,45500.0,Public sector,Own,North,6,37800.0,60,2,0.981,0,0
A00149,CU00105,2023-11-12,57,33200.0,Self-employed,Own,South,9,16300.0,24,1,0.654,0,0
A01693,CU01237,2023-11-13,57,123800.0,Public sector,Mortgage,West,2,94100.0,12,4,1.03,1,1
A02337,CU01711,2023-11-13,34,26100.0,Salaried,Rent,East,7,22400.0,24,1,1.047,0,0
A02537,CU01845,2023-11-13,58,53800.0,Salaried,Rent,North,11,35700.0,24,1,0.948,0,0
A01274,CU00928,2023-11-14,64,26200.0,Public sector,Rent,East,11,12200.0,36,1,0.599,0,0
A01166,CU00855,2023-11-14,42,94400.0,Salaried,Mortgage,East,9,24400.0,12,1,0.52,0,0
A01888,CU01379,2023-11-14,40,31900.0,Public sector,Rent,West,8,14400.0,12,0,0.73,0,0
A00818,CU00584,2023-11-14,41,24600.0,Salaried,Rent,South,16,6000.0,24,0,0.397,0,0
A01947,CU01424,2023-11-14,36,11100.0,Salaried,Mortgage,East,10,5600.0,36,1,0.582,0,0
A01508,CU01099,2023-11-14,56,26700.0,Public sector,Own,West,9,3600.0,24,0,0.496,0,0
A01997,CU01464,2023-11-15,51,46000.0,Self-employed,Mortgage,North,0,37600.0,36,1,0.877,0,0
A01802,CU01319,2023-11-15,63,31000.0,Salaried,Own,West,12,27600.0,36,0,1.1,0,0
A02257,CU01653,2023-11-17,42,57900.0,Self-employed,Rent,East,5,23600.0,12,0,0.643,0,0
A02633,CU01924,2023-11-17,24,27700.0,Salaried,Rent,East,0,13700.0,36,3,0.709,0,0
A00009,CU00007,2023-11-17,41,74100.0,Salaried,Own,East,2,63500.0,60,4,1.006,0,0
A00603,CU00438,2023-11-18,22,23200.0,Salaried,Rent,South,0,18700.0,24,1,1.143,1,1
A01636,CU01194,2023-11-18,32,33600.0,Public sector,Rent,West,11,24200.0,12,1,0.866,0,0
A00560,CU00406,2023-11-19,26,24200.0,Salaried,Own,North,11,16900.0,60,0,0.905,0,0
A01132,CU00835,2023-11-19,53,16000.0,Salaried,Mortgage,South,3,8600.0,12,1,0.507,0,0
A02117,CU01550,2023-11-19,41,30900.0,Salaried,Rent,South,10,16100.0,36,0,0.764,0,1
A01681,CU01227,2023-11-19,61,36400.0,Self-employed,Mortgage,West,2,28600.0,24,0,1.042,0,0
A01525,CU01111,2023-11-20,38,18000.0,Salaried,Own,North,4,2200.0,12,2,0.364,0,0
A01190,CU00873,2023-11-20,43,79900.0,Public sector,Rent,South,7,8300.0,24,0,0.396,1,1
A00664,CU00479,2023-11-20,56,23300.0,Public sector,Mortgage,East,4,10600.0,12,0,0.657,0,0
A01224,CU00894,2023-11-21,41,76500.0,Public sector,Rent,North,14,21900.0,24,0,0.512,0,0
A00495,CU00363,2023-11-21,33,49700.0,Unemployed,Rent,South,12,8500.0,24,0,0.469,0,0
A02727,CU01998,2023-11-21,48,34100.0,Unemployed,Rent,North,11,12900.0,60,4,0.584,1,1
A02895,CU02119,2023-11-22,25,15200.0,Salaried,Own,East,14,6100.0,12,1,0.442,1,1
A02403,CU01751,2023-11-22,47,29900.0,Self-employed,Rent,East,7,3500.0,36,0,0.259,0,0
A01141,CU00839,2023-11-23,27,16300.0,Unemployed,Rent,East,3,7500.0,60,2,0.593,0,0
A02290,CU01679,2023-11-23,43,15900.0,Unemployed,Mortgage,West,6,8600.0,60,0,0.725,0,0
A01871,CU01366,2023-11-24,49,46300.0,Self-employed,Rent,West,14,19000.0,60,0,0.693,1,1
A01477,CU01074,2023-11-25,28,67500.0,Unemployed,Mortgage,East,5,9600.0,36,1,0.378,1,1
A00068,CU00054,2023-11-25,49,28700.0,Self-employed,Own,East,5,4000.0,36,1,0.268,0,0
A02029,CU01487,2023-11-25,28,24500.0,Public sector,Own,West,2,2700.0,36,4,0.348,0,0
A00229,CU00168,2023-11-25,32,33500.0,Self-employed,Mortgage,South,2,9300.0,36,2,0.573,0,0
A02891,CU02116,2023-11-25,64,23600.0,Salaried,Own,North,12,11900.0,36,2,0.693,0,0
A01784,CU01305,2023-11-25,37,13200.0,Salaried,Rent,West,6,8700.0,60,1,0.838,0,0
A02095,CU01533,2023-11-25,56,23300.0,Self-employed,Mortgage,West,2,14500.0,12,0,0.794,0,0
A02057,CU01505,2023-11-26,52,24600.0,Self-employed,Mortgage,West,10,18600.0,12,0,0.979,1,1
A02014,CU01474,2023-11-26,40,8700.0,Salaried,Mortgage,South,5,900.0,36,1,0.421,0,0
A02738,CU02007,2023-11-26,55,59500.0,Salaried,Mortgage,West,4,24900.0,24,0,0.574,0,0
A02565,CU01866,2023-11-29,51,47600.0,Self-employed,Own,West,12,36700.0,36,3,0.973,0,0
A00554,CU00401,2023-11-29,40,75700.0,Public sector,Own,North,14,21500.0,36,0,0.482,0,0
A02253,CU01649,2023-11-29,21,47000.0,Public sector,Rent,West,13,34500.0,24,1,0.876,1,1
A00274,CU00203,2023-11-29,45,26900.0,Self-employed,Own,North,16,9800.0,36,1,0.468,0,0
A00216,CU00157,2023-11-29,42,57800.0,Salaried,Rent,South,1,40500.0,60,0,0.846,0,0
A01584,CU01152,2023-11-29,41,29500.0,Salaried,Rent,West,9,12000.0,12,0,0.589,1,1
A00135,CU00093,2023-11-30,42,48400.0,Public sector,Mortgage,West,0,35100.0,36,2,1.079,1,1
A02270,CU01662,2023-11-30,30,31000.0,Salaried,Rent,East,8,20800.0,60,1,0.843,0,0
A00357,CU00261,2023-11-30,24,41400.0,Self-employed,Rent,North,10,16900.0,60,0,0.78,0,0
A02593,CU01890,2023-12-01,36,89200.0,Salaried,Rent,West,0,65400.0,24,0,1.017,0,0
A01115,CU00827,2023-12-02,52,40800.0,Public sector,Rent,West,4,34200.0,36,0,0.891,0,0
A02176,CU01593,2023-12-02,39,67700.0,Public sector,Rent,North,3,23400.0,12,1,0.714,0,0
A00039,CU00029,2023-12-02,37,24300.0,Salaried,Rent,North,8,8900.0,12,0,0.549,1,0
A00717,CU00518,2023-12-02,44,25000.0,Salaried,Mortgage,North,3,8400.0,24,0,0.502,0,0
A01655,CU01207,2023-12-03,55,47400.0,Self-employed,Rent,West,9,41200.0,60,2,1.025,0,0
A01377,CU01005,2023-12-03,44,44900.0,Public sector,Own,West,6,34100.0,12,0,0.883,0,0
A02602,CU01898,2023-12-04,55,52300.0,Public sector,Mortgage,East,16,19100.0,60,0,0.626,0,0
A00737,CU00530,2023-12-05,54,24700.0,Salaried,Mortgage,East,0,19400.0,24,2,1.136,0,0
A00567,CU00412,2023-12-05,31,33600.0,Salaried,Rent,South,12,18700.0,24,0,0.619,0,0
A00385,CU00283,2023-12-06,30,38300.0,Salaried,Rent,North,0,23700.0,36,1,0.964,0,0
A00207,CU00150,2023-12-06,41,31400.0,Salaried,Own,South,5,14700.0,60,1,0.526,0,0
A02083,CU01525,2023-12-06,37,17000.0,Public sector,Mortgage,West,14,3600.0,24,0,0.463,0,0
A02023,CU01483,2023-12-06,64,42800.0,Public sector,Own,South,10,36300.0,60,6,1.056,0,0
A01310,CU00955,2023-12-06,52,37200.0,Salaried,Rent,North,14,14200.0,60,0,0.692,0,0
A02981,CU02184,2023-12-07,52,14500.0,Self-employed,Rent,East,14,1900.0,36,1,0.421,0,0
A00435,CU00320,2023-12-07,30,39700.0,Unemployed,Own,North,10,22400.0,60,1,0.685,0,0
A01975,CU01446,2023-12-07,21,81000.0,Public sector,Rent,North,2,67100.0,36,0,1.124,0,0
A00079,CU00060,2023-12-08,38,43200.0,Public sector,Mortgage,South,10,25100.0,24,0,0.737,0,0
A00401,CU00295,2023-12-08,43,56100.0,Self-employed,Mortgage,East,0,28200.0,24,3,0.545,1,1
A02688,CU01966,2023-12-08,35,18500.0,Salaried,Own,East,9,11500.0,60,1,0.784,0,0
A02697,CU01975,2023-12-08,50,46900.0,Public sector,Rent,West,6,31800.0,36,1,0.951,0,0
A00217,CU00158,2023-12-08,44,41300.0,Salaried,Rent,East,11,11100.0,12,1,0.424,1,1
A02440,CU01781,2023-12-09,48,41300.0,Salaried,Mortgage,West,12,8200.0,24,1,0.353,0,0
A01772,CU01296,2023-12-09,41,22700.0,Salaried,Own,South,9,7900.0,12,0,0.487,1,1
A00344,CU00250,2023-12-10,45,57100.0,Self-employed,Own,South,11,13000.0,24,3,0.439,0,0
A00680,CU00493,2023-12-11,36,75900.0,Salaried,Mortgage,East,14,13100.0,36,1,0.408,0,0
A02265,CU01659,2023-12-11,51,43100.0,Salaried,Rent,North,11,20200.0,12,1,0.734,0,0
A01653,CU01207,2023-12-12,55,47400.0,Self-employed,Rent,West,9,22200.0,60,2,0.746,0,0
A00596,CU00433,2023-12-12,30,43900.0,Salaried,Rent,North,1,29200.0,12,0,0.802,0,0
A01013,CU00747,2023-12-12,32,33400.0,Salaried,Own,West,15,22800.0,24,0,0.943,0,0
A01162,CU00854,2023-12-12,36,28700.0,Salaried,Rent,East,6,12800.0,60,2,0.677,1,1
A01734,CU01267,2023-12-12,21,18300.0,Self-employed,Rent,South,10,6900.0,60,0,0.553,1,1
A01624,CU01186,2023-12-12,62,29600.0,Public sector,Mortgage,South,2,20700.0,24,0,0.82,0,0
A00362,CU00266,2023-12-13,44,21300.0,Salaried,Mortgage,South,8,3600.0,36,2,0.43,0,0
A01430,CU01041,2023-12-14,21,13600.0,Salaried,Mortgage,East,7,3600.0,12,2,0.385,1,1
A01396,CU01017,2023-12-14,32,41900.0,Salaried,Own,West,7,14000.0,36,3,0.715,0,0
A02190,CU01600,2023-12-14,33,15300.0,Salaried,Mortgage,South,4,4600.0,12,1,0.491,0,0
A01771,CU01295,2023-12-15,35,32300.0,Public sector,Own,North,9,18200.0,24,0,0.717,0,0
A01617,CU01180,2023-12-15,42,70800.0,Salaried,Own,West,0,49300.0,24,0,0.817,0,0
A01683,CU01227,2023-12-15,61,36400.0,Self-employed,Mortgage,West,2,9900.0,60,1,0.444,0,0
A02584,CU01882,2023-12-16,38,65300.0,Salaried,Own,West,10,10700.0,60,1,0.432,0,0
A02217,CU01620,2023-12-16,53,85100.0,Public sector,Rent,South,6,75200.0,36,1,1.093,0,0
A01485,CU01080,2023-12-16,55,27700.0,Salaried,Mortgage,East,0,10900.0,24,0,0.562,0,0
